date_time,open,high,low,close,volume
2020-07-28 00:00:00,10299.99,10316.41,10294.42,10300.42,113.16862
2020-07-28 00:01:00,10300.79,10322.97,10299.0,10318.8,80.351973
2020-07-28 00:02:00,10318.79,10319.54,10309.3,10311.58,60.172713
2020-07-28 00:03:00,10311.57,10329.0,10310.53,10324.99,33.025211
2020-07-28 00:04:00,10325.0,10327.48,10323.0,10325.1,50.194364
2020-07-28 00:05:00,10324.82,10328.63,10320.15,10326.8,66.786439
2020-07-28 00:06:00,10326.81,10338.0,10326.8,10338.0,46.718628
2020-07-28 00:07:00,10338.0,10340.99,10331.8,10336.41,71.913977
2020-07-28 00:08:00,10335.49,10338.0,10332.43,10335.93,61.096677
2020-07-28 00:09:00,10335.96,10337.07,10335.02,10336.98,35.502639
2020-07-28 00:10:00,10336.99,10338.0,10332.19,10332.29,52.788407
2020-07-28 00:11:00,10332.29,10341.91,10331.49,10341.79,45.604896
2020-07-28 00:12:00,10341.79,10350.0,10341.78,10349.94,69.545099
2020-07-28 00:13:00,10349.94,10357.12,10346.57,10353.42,74.330176
2020-07-28 00:14:00,10353.41,10357.33,10348.78,10353.0,56.916767
2020-07-28 00:15:00,10353.01,10355.55,10345.2,10347.74,84.050965
2020-07-28 00:16:00,10347.74,10367.2,10339.26,10361.22,135.464614
2020-07-28 00:17:00,10361.23,10379.74,10361.23,10372.95,82.713816
2020-07-28 00:18:00,10372.49,10385.0,10367.68,10382.76,126.660212
2020-07-28 00:19:00,10382.0,10390.12,10371.75,10381.44,103.291782
2020-07-28 00:20:00,10381.45,10385.45,10376.41,10381.52,98.637258
2020-07-28 00:21:00,10381.51,10409.0,10379.91,10409.0,174.930431
2020-07-28 00:22:00,10407.89,10414.49,10388.98,10407.82,153.369526
2020-07-28 00:23:00,10407.42,10409.45,10398.2,10407.78,118.874266
2020-07-28 00:24:00,10407.77,10420.0,10401.85,10406.35,165.388081
2020-07-28 00:25:00,10406.35,10420.3,10403.75,10417.98,118.064528
2020-07-28 00:26:00,10418.21,10418.3,10389.0,10394.08,231.544228
2020-07-28 00:27:00,10394.08,10410.39,10389.92,10410.01,85.84135
2020-07-28 00:28:00,10410.02,10420.0,10405.43,10416.96,76.614564
2020-07-28 00:29:00,10416.96,10423.81,10409.99,10411.53,154.802045
2020-07-28 00:30:00,10411.53,10415.17,10389.35,10394.61,269.086062
2020-07-28 00:31:00,10394.9,10399.95,10389.0,10397.07,88.214727
2020-07-28 00:32:00,10396.06,10418.78,10394.34,10413.82,80.386554
2020-07-28 00:33:00,10413.82,10429.2,10413.82,10425.73,120.47924
2020-07-28 00:34:00,10425.74,10433.92,10416.52,10433.73,134.64756
2020-07-28 00:35:00,10433.68,10497.0,10422.71,10479.22,1002.978009
2020-07-28 00:36:00,10479.22,10495.98,10443.19,10457.33,372.837094
2020-07-28 00:37:00,10457.06,10469.6,10426.43,10445.97,255.299233
2020-07-28 00:38:00,10445.81,10468.63,10443.53,10467.33,127.078338
2020-07-28 00:39:00,10467.57,10470.0,10442.24,10448.32,122.209724
2020-07-28 00:40:00,10442.51,10461.57,10433.93,10452.29,247.783481
2020-07-28 00:41:00,10454.12,10462.9,10445.57,10456.43,75.475554
2020-07-28 00:42:00,10456.25,10469.29,10454.81,10458.49,97.03164
2020-07-28 00:43:00,10458.5,10460.57,10449.0,10451.47,100.629839
2020-07-28 00:44:00,10451.46,10454.66,10434.09,10447.04,123.375759
2020-07-28 00:45:00,10447.04,10459.0,10437.17,10439.52,66.535443
2020-07-28 00:46:00,10439.54,10444.51,10426.04,10439.97,92.131394
2020-07-28 00:47:00,10439.98,10457.28,10436.35,10452.29,86.994021
2020-07-28 00:48:00,10452.35,10497.0,10450.12,10495.86,286.588271
2020-07-28 00:49:00,10494.02,10530.0,10483.74,10520.0,986.484588
2020-07-28 00:50:00,10520.0,10600.0,10512.02,10597.25,1142.687437
2020-07-28 00:51:00,10597.25,10639.96,10562.25,10577.69,748.046669
2020-07-28 00:52:00,10573.31,10597.61,10570.0,10584.85,273.998876
2020-07-28 00:53:00,10585.57,10599.13,10574.0,10598.71,291.814003
2020-07-28 00:54:00,10598.51,10690.0,10590.0,10657.39,631.16305
2020-07-28 00:55:00,10657.55,10682.99,10638.94,10647.13,547.737732
2020-07-28 00:56:00,10647.13,10719.52,10647.13,10697.92,552.501176
2020-07-28 00:57:00,10698.3,10780.0,10680.52,10741.18,923.193435
2020-07-28 00:58:00,10742.06,10745.44,10674.09,10688.06,514.31683
2020-07-28 00:59:00,10690.83,10729.96,10686.0,10720.68,241.172877
2020-07-28 01:00:00,10720.19,10825.0,10720.18,10816.26,904.618075
2020-07-28 01:01:00,10815.16,10925.0,10803.31,10920.67,1105.138642
2020-07-28 01:02:00,10920.67,10950.0,10801.62,10815.67,1173.019476
2020-07-28 01:03:00,10815.65,10865.14,10800.0,10845.31,630.373531
2020-07-28 01:04:00,10843.27,10881.62,10840.05,10863.82,380.450397
2020-07-28 01:05:00,10863.77,10880.37,10808.42,10816.05,409.350134
2020-07-28 01:06:00,10815.91,10826.14,10680.0,10744.04,1449.454413
2020-07-28 01:07:00,10744.59,10749.32,10650.0,10693.61,815.762943
2020-07-28 01:08:00,10690.06,10715.66,10653.8,10701.3,422.800351
2020-07-28 01:09:00,10703.16,10746.97,10701.51,10729.97,210.057055
2020-07-28 01:10:00,10728.75,10775.0,10722.54,10769.62,378.645607
2020-07-28 01:11:00,10766.96,10775.48,10750.3,10759.46,232.572838
2020-07-28 01:12:00,10759.46,10775.03,10750.0,10750.16,134.289209
2020-07-28 01:13:00,10750.01,10751.44,10725.01,10739.99,157.218858
2020-07-28 01:14:00,10739.99,10764.32,10739.39,10754.05,130.312865
2020-07-28 01:15:00,10753.17,10813.0,10750.31,10807.38,189.866815
2020-07-28 01:16:00,10807.37,10839.99,10799.0,10809.85,316.617676
2020-07-28 01:17:00,10809.7,10840.67,10806.44,10825.65,164.68107
2020-07-28 01:18:00,10825.8,10828.87,10805.0,10814.77,174.153547
2020-07-28 01:19:00,10814.77,10816.92,10770.41,10787.93,326.937526
2020-07-28 01:20:00,10787.93,10794.34,10761.0,10762.16,119.349186
2020-07-28 01:21:00,10762.0,10799.63,10758.8,10789.58,99.022011
2020-07-28 01:22:00,10789.26,10827.06,10780.0,10827.06,161.110114
2020-07-28 01:23:00,10827.06,10853.0,10813.58,10820.55,282.393396
2020-07-28 01:24:00,10820.54,10833.47,10798.02,10819.15,212.608094
2020-07-28 01:25:00,10817.84,10839.38,10817.5,10828.98,107.660294
2020-07-28 01:26:00,10828.98,10828.99,10808.55,10810.39,141.178334
2020-07-28 01:27:00,10810.53,10816.56,10771.07,10783.45,236.020593
2020-07-28 01:28:00,10783.45,10805.87,10783.45,10803.02,100.717711
2020-07-28 01:29:00,10803.16,10816.06,10796.14,10800.8,132.061625
2020-07-28 01:30:00,10800.42,10828.84,10797.57,10825.69,136.867279
2020-07-28 01:31:00,10825.7,10832.95,10810.74,10819.69,134.482549
2020-07-28 01:32:00,10819.71,10823.7,10795.08,10796.17,122.101382
2020-07-28 01:33:00,10796.16,10814.7,10796.16,10807.0,97.011842
2020-07-28 01:34:00,10807.0,10807.01,10786.26,10790.6,128.798874
2020-07-28 01:35:00,10790.0,10797.28,10786.12,10788.53,131.113945
2020-07-28 01:36:00,10788.53,10795.88,10768.05,10788.64,161.54543
2020-07-28 01:37:00,10789.36,10790.21,10772.31,10772.41,95.103434
2020-07-28 01:38:00,10772.41,10780.0,10731.59,10761.96,251.867006
2020-07-28 01:39:00,10761.97,10777.22,10759.53,10772.16,157.246584
2020-07-28 01:40:00,10772.15,10795.01,10772.01,10794.98,118.355851
2020-07-28 01:41:00,10794.98,10795.62,10785.13,10786.81,83.580289
2020-07-28 01:42:00,10786.8,10794.99,10786.57,10790.87,112.41806
2020-07-28 01:43:00,10790.88,10800.0,10787.44,10792.0,186.910498
2020-07-28 01:44:00,10792.0,10798.0,10790.6,10795.28,53.086486
2020-07-28 01:45:00,10795.27,10807.19,10787.66,10787.67,274.064153
2020-07-28 01:46:00,10787.67,10800.0,10780.05,10795.0,129.297934
2020-07-28 01:47:00,10795.4,10817.53,10795.4,10814.93,92.506993
2020-07-28 01:48:00,10815.53,10830.0,10811.17,10824.18,125.809986
2020-07-28 01:49:00,10823.99,10834.07,10823.99,10826.58,128.132432
2020-07-28 01:50:00,10826.67,10838.35,10824.41,10836.89,92.535625
2020-07-28 01:51:00,10836.65,10846.03,10832.0,10832.0,82.534274
2020-07-28 01:52:00,10832.0,10843.2,10828.08,10830.17,118.116571
2020-07-28 01:53:00,10830.16,10830.24,10810.01,10820.0,212.061781
2020-07-28 01:54:00,10820.0,10835.05,10820.0,10825.96,76.642913
2020-07-28 01:55:00,10825.96,10826.44,10817.38,10823.0,53.850993
2020-07-28 01:56:00,10822.99,10845.0,10822.99,10840.0,104.981141
2020-07-28 01:57:00,10839.66,10866.0,10838.03,10864.99,202.024241
2020-07-28 01:58:00,10866.0,10870.0,10852.56,10859.18,118.669122
2020-07-28 01:59:00,10859.18,10874.81,10844.98,10872.57,122.285488
2020-07-28 02:00:00,10872.56,10900.38,10868.65,10895.95,324.863823
2020-07-28 02:01:00,10896.14,10903.0,10864.48,10866.27,203.937763
2020-07-28 02:02:00,10866.27,10868.07,10824.0,10848.24,205.953101
2020-07-28 02:03:00,10848.23,10882.45,10843.48,10870.99,117.59504
2020-07-28 02:04:00,10871.0,10877.17,10865.0,10866.78,74.216222
2020-07-28 02:05:00,10866.78,10868.27,10825.02,10834.48,126.078068
2020-07-28 02:06:00,10834.48,10860.0,10830.83,10850.66,104.774447
2020-07-28 02:07:00,10850.66,10862.46,10845.0,10852.41,74.740715
