date_time,open,high,low,close,volume
2020-03-19 00:00:00,5328.59,5331.5,5318.0,5321.53,206.123878
2020-03-19 00:01:00,5321.53,5327.83,5305.01,5313.28,166.485663
2020-03-19 00:02:00,5313.29,5320.0,5295.43,5312.67,248.74793
2020-03-19 00:03:00,5314.62,5332.65,5307.15,5328.2,98.395374
2020-03-19 00:04:00,5325.49,5331.68,5319.84,5320.0,70.082226
2020-03-19 00:05:00,5320.0,5323.58,5311.62,5312.79,81.984813
2020-03-19 00:06:00,5312.82,5333.53,5312.61,5333.53,88.92519
2020-03-19 00:07:00,5332.75,5345.99,5331.01,5343.51,100.234692
2020-03-19 00:08:00,5343.47,5344.14,5328.94,5335.06,105.001112
2020-03-19 00:09:00,5335.05,5336.78,5316.27,5324.61,103.155636
2020-03-19 00:10:00,5323.67,5337.26,5318.18,5337.08,37.757167
2020-03-19 00:11:00,5337.18,5349.0,5335.91,5341.67,142.292752
2020-03-19 00:12:00,5341.67,5341.74,5326.44,5334.82,70.631702
2020-03-19 00:13:00,5335.04,5335.79,5322.0,5322.0,46.93909
2020-03-19 00:14:00,5321.86,5331.94,5295.01,5295.93,144.971467
2020-03-19 00:15:00,5295.93,5297.76,5199.42,5240.45,761.03917
2020-03-19 00:16:00,5239.73,5244.53,5206.48,5224.24,329.577249
2020-03-19 00:17:00,5221.63,5230.0,5163.0,5170.0,503.153332
2020-03-19 00:18:00,5174.28,5213.15,5166.35,5205.6,335.755904
2020-03-19 00:19:00,5205.6,5211.51,5194.18,5202.2,194.477435
2020-03-19 00:20:00,5201.94,5229.99,5199.56,5219.44,261.943111
2020-03-19 00:21:00,5219.22,5222.19,5202.28,5212.43,150.937327
2020-03-19 00:22:00,5212.2,5217.97,5201.19,5216.93,122.467113
2020-03-19 00:23:00,5213.73,5234.23,5213.73,5231.94,147.864894
2020-03-19 00:24:00,5231.48,5232.09,5211.33,5219.19,124.369729
2020-03-19 00:25:00,5219.14,5220.16,5196.89,5219.99,137.327242
2020-03-19 00:26:00,5219.18,5234.23,5210.93,5216.27,118.967728
2020-03-19 00:27:00,5218.02,5224.96,5215.12,5220.77,77.354259
2020-03-19 00:28:00,5221.55,5225.0,5212.29,5214.31,67.743818
2020-03-19 00:29:00,5214.32,5223.73,5214.0,5220.0,53.218586
2020-03-19 00:30:00,5222.13,5228.67,5216.11,5216.89,155.431481
2020-03-19 00:31:00,5216.89,5218.42,5196.25,5203.65,196.008202
2020-03-19 00:32:00,5203.61,5206.08,5180.46,5190.0,218.56115
2020-03-19 00:33:00,5189.32,5196.83,5178.26,5181.51,195.057016
2020-03-19 00:34:00,5182.44,5185.8,5164.84,5181.94,243.24585
2020-03-19 00:35:00,5181.82,5191.88,5150.0,5163.66,292.543797
2020-03-19 00:36:00,5161.67,5193.55,5161.66,5185.21,130.142622
2020-03-19 00:37:00,5185.24,5189.99,5170.47,5172.17,121.846618
2020-03-19 00:38:00,5173.87,5193.0,5172.02,5192.1,73.18346
2020-03-19 00:39:00,5191.97,5193.97,5180.23,5193.0,100.817781
2020-03-19 00:40:00,5193.04,5202.92,5187.85,5189.31,129.710618
2020-03-19 00:41:00,5189.26,5203.45,5185.73,5194.68,126.801398
2020-03-19 00:42:00,5195.05,5197.97,5186.67,5190.69,109.828787
2020-03-19 00:43:00,5190.65,5194.87,5172.2,5194.87,182.752472
2020-03-19 00:44:00,5193.17,5233.79,5193.16,5223.18,157.745805
2020-03-19 00:45:00,5225.08,5274.73,5218.61,5261.18,308.760843
2020-03-19 00:46:00,5266.32,5344.0,5240.64,5284.64,715.451039
2020-03-19 00:47:00,5284.12,5294.46,5252.52,5262.33,401.997191
2020-03-19 00:48:00,5263.35,5280.0,5244.11,5251.33,173.430374
2020-03-19 00:49:00,5252.08,5279.97,5251.1,5263.84,220.490052
2020-03-19 00:50:00,5263.85,5272.92,5256.78,5267.66,112.819668
2020-03-19 00:51:00,5266.53,5266.53,5242.0,5249.65,258.811751
2020-03-19 00:52:00,5249.85,5259.07,5242.0,5242.35,107.166487
2020-03-19 00:53:00,5242.48,5257.18,5242.0,5250.72,79.968101
2020-03-19 00:54:00,5249.79,5250.0,5200.0,5212.88,246.040141
2020-03-19 00:55:00,5214.65,5227.63,5175.0,5190.6,441.374303
2020-03-19 00:56:00,5189.37,5204.8,5180.0,5190.46,312.037094
2020-03-19 00:57:00,5191.19,5205.07,5184.66,5192.14,139.374928
2020-03-19 00:58:00,5194.04,5196.52,5178.5,5188.0,198.535708
2020-03-19 00:59:00,5189.22,5199.59,5177.41,5199.59,74.40826
2020-03-19 01:00:00,5198.04,5236.15,5185.03,5220.62,285.374814
2020-03-19 01:01:00,5220.62,5224.26,5200.01,5200.65,135.76239
2020-03-19 01:02:00,5200.54,5211.87,5200.08,5204.96,70.458196
2020-03-19 01:03:00,5203.66,5205.72,5178.0,5184.98,150.960888
