date_time,open,high,low,close,volume
2020-02-06 00:00:00,9484.22,9493.92,9484.03,9487.61,67.201822
2020-02-06 00:01:00,9487.61,9487.62,9472.3,9482.14,49.338299
2020-02-06 00:02:00,9482.21,9490.0,9476.3,9489.57,33.553809
2020-02-06 00:03:00,9489.59,9498.59,9489.59,9493.99,108.839081
2020-02-06 00:04:00,9493.46,9508.0,9492.43,9502.32,356.905085
2020-02-06 00:05:00,9502.32,9503.22,9493.95,9494.3,65.653041
2020-02-06 00:06:00,9494.98,9500.0,9487.15,9500.0,84.571976
2020-02-06 00:07:00,9500.0,9500.14,9489.79,9491.68,66.012978
2020-02-06 00:08:00,9491.91,9493.11,9484.34,9492.15,67.90835
2020-02-06 00:09:00,9492.21,9495.98,9487.41,9495.86,53.407759
2020-02-06 00:10:00,9495.87,9504.99,9495.86,9503.91,32.72692
2020-02-06 00:11:00,9503.91,9529.43,9503.57,9522.65,277.722803
2020-02-06 00:12:00,9522.45,9539.0,9520.93,9528.38,175.190172
2020-02-06 00:13:00,9528.37,9530.0,9499.99,9525.67,128.538807
2020-02-06 00:14:00,9525.66,9542.98,9525.0,9541.34,86.450442
2020-02-06 00:15:00,9542.19,9542.26,9516.85,9526.48,106.898423
2020-02-06 00:16:00,9528.1,9534.53,9523.68,9527.98,82.794255
2020-02-06 00:17:00,9527.98,9532.98,9525.99,9530.37,44.128194
2020-02-06 00:18:00,9530.41,9537.89,9526.27,9534.79,53.285176
2020-02-06 00:19:00,9534.95,9536.9,9528.03,9531.81,38.091889
2020-02-06 00:20:00,9531.8,9540.0,9530.8,9539.99,64.020155
2020-02-06 00:21:00,9540.0,9555.0,9539.87,9547.21,276.314346
2020-02-06 00:22:00,9547.01,9557.62,9541.31,9554.0,87.351674
2020-02-06 00:23:00,9553.05,9556.7,9541.0,9544.44,69.826646
2020-02-06 00:24:00,9545.61,9560.0,9544.94,9559.59,98.392475
2020-02-06 00:25:00,9559.75,9560.0,9548.27,9553.7,136.754221
2020-02-06 00:26:00,9553.67,9558.58,9549.59,9552.34,40.719833
2020-02-06 00:27:00,9552.7,9557.2,9543.0,9545.3,61.925253
2020-02-06 00:28:00,9545.3,9558.34,9544.39,9545.64,48.522439
2020-02-06 00:29:00,9547.27,9547.58,9534.99,9535.0,58.135067
2020-02-06 00:30:00,9534.99,9545.47,9531.04,9541.85,54.757801
2020-02-06 00:31:00,9541.87,9544.99,9535.0,9536.07,58.284011
2020-02-06 00:32:00,9535.2,9537.02,9534.98,9534.98,33.519425
2020-02-06 00:33:00,9534.98,9534.99,9512.8,9515.84,87.084667
2020-02-06 00:34:00,9515.4,9525.14,9495.62,9517.44,118.264056
2020-02-06 00:35:00,9517.44,9523.16,9511.0,9522.06,68.558408
2020-02-06 00:36:00,9522.06,9530.47,9517.11,9527.68,53.207024
2020-02-06 00:37:00,9527.57,9539.99,9527.03,9534.86,60.319167
2020-02-06 00:38:00,9534.87,9551.44,9534.86,9542.67,64.56595
2020-02-06 00:39:00,9542.68,9547.23,9535.93,9536.85,46.979809
2020-02-06 00:40:00,9536.84,9543.9,9532.53,9541.99,40.692561
2020-02-06 00:41:00,9541.99,9547.65,9534.71,9538.85,56.378502
2020-02-06 00:42:00,9538.15,9542.54,9535.26,9540.88,45.463533
2020-02-06 00:43:00,9540.89,9545.75,9539.82,9541.32,29.670594
2020-02-06 00:44:00,9541.29,9550.0,9541.26,9549.21,21.383246
2020-02-06 00:45:00,9549.23,9557.3,9536.4,9539.41,83.726558
2020-02-06 00:46:00,9539.41,9555.14,9535.6,9549.76,51.790366
2020-02-06 00:47:00,9549.76,9551.62,9537.14,9545.38,47.485709
2020-02-06 00:48:00,9545.36,9548.23,9543.72,9543.97,40.389565
2020-02-06 00:49:00,9544.02,9544.02,9531.36,9533.21,33.595388
2020-02-06 00:50:00,9531.52,9540.99,9529.47,9540.54,29.580148
2020-02-06 00:51:00,9540.19,9544.5,9533.89,9544.45,44.460509
2020-02-06 00:52:00,9544.5,9546.0,9541.12,9541.65,14.117512
2020-02-06 00:53:00,9541.69,9545.0,9541.11,9544.69,13.968522
2020-02-06 00:54:00,9544.45,9546.96,9541.11,9544.6,29.618375
2020-02-06 00:55:00,9544.19,9554.96,9542.75,9552.88,28.953265
2020-02-06 00:56:00,9553.96,9560.0,9549.66,9556.23,47.415635
2020-02-06 00:57:00,9556.37,9559.78,9555.0,9558.43,41.04058
2020-02-06 00:58:00,9558.44,9559.84,9551.43,9555.13,44.101829
2020-02-06 00:59:00,9555.15,9566.19,9555.15,9563.0,75.279283
2020-02-06 01:00:00,9563.0,9566.8,9549.64,9558.07,140.252371
2020-02-06 01:01:00,9558.04,9563.26,9549.65,9554.55,68.647785
2020-02-06 01:02:00,9554.6,9560.0,9545.54,9548.45,37.004365
2020-02-06 01:03:00,9548.45,9549.64,9531.69,9541.33,57.90482
2020-02-06 01:04:00,9541.33,9552.15,9539.15,9548.67,65.499776
2020-02-06 01:05:00,9549.16,9551.19,9542.46,9544.84,19.575251
2020-02-06 01:06:00,9544.64,9552.2,9544.64,9547.1,33.29459
2020-02-06 01:07:00,9547.87,9552.66,9546.38,9548.04,25.272193
2020-02-06 01:08:00,9548.29,9552.2,9546.37,9549.09,18.227831
2020-02-06 01:09:00,9548.5,9554.43,9548.43,9554.28,17.409626
2020-02-06 01:10:00,9554.28,9564.61,9551.25,9562.97,36.781257
2020-02-06 01:11:00,9562.97,9568.0,9554.28,9559.23,53.770813
2020-02-06 01:12:00,9560.95,9565.88,9555.86,9556.99,34.899397
2020-02-06 01:13:00,9556.99,9559.66,9548.43,9548.44,28.578746
2020-02-06 01:14:00,9548.43,9555.6,9548.33,9552.44,15.528836
2020-02-06 01:15:00,9552.44,9552.44,9534.9,9535.07,49.027292
2020-02-06 01:16:00,9536.06,9542.0,9534.99,9538.17,33.649854
2020-02-06 01:17:00,9538.31,9544.39,9538.31,9542.73,43.91108
2020-02-06 01:18:00,9542.77,9543.32,9537.98,9537.98,24.997522
2020-02-06 01:19:00,9537.98,9542.76,9537.11,9542.76,19.596485
2020-02-06 01:20:00,9542.79,9544.05,9540.46,9540.91,17.371382
2020-02-06 01:21:00,9540.82,9540.83,9530.0,9539.85,46.192821
2020-02-06 01:22:00,9539.9,9540.0,9530.3,9537.13,31.623654
2020-02-06 01:23:00,9536.32,9537.85,9526.02,9534.5,57.526855
2020-02-06 01:24:00,9534.73,9535.87,9529.18,9530.73,18.072622
2020-02-06 01:25:00,9530.27,9533.1,9524.8,9527.94,63.25286
2020-02-06 01:26:00,9527.94,9535.0,9524.47,9534.99,30.833334
2020-02-06 01:27:00,9535.0,9544.99,9533.97,9541.51,22.127689
2020-02-06 01:28:00,9543.2,9546.16,9540.69,9545.85,22.297454
2020-02-06 01:29:00,9545.96,9551.27,9545.83,9545.84,28.438002
2020-02-06 01:30:00,9545.83,9550.0,9542.99,9549.16,17.838754
2020-02-06 01:31:00,9549.18,9551.28,9545.47,9546.09,34.524238
2020-02-06 01:32:00,9547.87,9554.91,9546.14,9553.73,19.184779
2020-02-06 01:33:00,9553.63,9560.3,9550.51,9552.6,39.822166
2020-02-06 01:34:00,9552.07,9557.2,9551.42,9551.91,21.352173
2020-02-06 01:35:00,9553.59,9558.16,9550.27,9555.23,23.927035
2020-02-06 01:36:00,9556.85,9563.95,9554.85,9559.67,28.845628
2020-02-06 01:37:00,9559.68,9561.53,9552.47,9559.97,24.016707
2020-02-06 01:38:00,9559.97,9560.65,9553.47,9554.99,30.743717
2020-02-06 01:39:00,9555.0,9563.93,9555.0,9560.32,35.902886
2020-02-06 01:40:00,9559.52,9560.65,9553.21,9559.21,25.531274
2020-02-06 01:41:00,9558.81,9559.97,9551.0,9552.12,77.175613
2020-02-06 01:42:00,9552.09,9557.89,9550.0,9550.83,16.135173
2020-02-06 01:43:00,9550.76,9555.0,9542.95,9549.06,30.614266
2020-02-06 01:44:00,9548.88,9550.72,9548.38,9549.01,15.919966
2020-02-06 01:45:00,9550.13,9554.21,9548.29,9549.06,16.440356
2020-02-06 01:46:00,9549.27,9549.55,9543.63,9548.42,29.578538
2020-02-06 01:47:00,9548.42,9554.17,9548.41,9551.21,24.211558
2020-02-06 01:48:00,9551.03,9551.03,9550.41,9551.01,12.003256
2020-02-06 01:49:00,9551.01,9556.0,9550.0,9552.69,25.704568
2020-02-06 01:50:00,9552.33,9557.33,9551.4,9557.32,22.127472
2020-02-06 01:51:00,9557.33,9558.97,9555.21,9555.52,30.403173
2020-02-06 01:52:00,9555.52,9563.24,9552.99,9563.14,120.399749
2020-02-06 01:53:00,9563.21,9564.0,9558.0,9560.8,54.003214
2020-02-06 01:54:00,9560.8,9563.04,9558.0,9563.04,16.501249
2020-02-06 01:55:00,9562.45,9565.01,9558.85,9565.01,44.505874
2020-02-06 01:56:00,9565.0,9567.0,9558.75,9560.46,46.474586
2020-02-06 01:57:00,9560.43,9563.67,9558.66,9561.51,19.395911
2020-02-06 01:58:00,9561.47,9561.51,9551.88,9553.8,24.04889
2020-02-06 01:59:00,9553.76,9561.92,9553.76,9560.52,11.02041
2020-02-06 02:00:00,9560.55,9563.65,9560.0,9563.27,19.178757
2020-02-06 02:01:00,9563.68,9566.0,9563.17,9566.0,32.303754
2020-02-06 02:02:00,9565.5,9567.61,9563.0,9563.01,21.388355
2020-02-06 02:03:00,9563.01,9568.76,9563.01,9568.21,16.227954
2020-02-06 02:04:00,9568.76,9590.0,9568.0,9589.13,209.110407
2020-02-06 02:05:00,9589.14,9600.0,9580.01,9599.99,345.780869
2020-02-06 02:06:00,9599.99,9601.98,9591.0,9596.27,251.341326
2020-02-06 02:07:00,9596.21,9602.19,9590.4,9602.19,139.59129
2020-02-06 02:08:00,9602.22,9609.53,9595.94,9605.23,131.777325
2020-02-06 02:09:00,9605.22,9609.0,9600.0,9602.06,116.239089
2020-02-06 02:10:00,9602.08,9603.08,9593.79,9597.45,80.297857
2020-02-06 02:11:00,9598.16,9610.51,9598.16,9609.36,103.404972
2020-02-06 02:12:00,9609.41,9630.0,9609.41,9622.96,268.971986
2020-02-06 02:13:00,9621.45,9645.23,9621.0,9635.77,306.422109
2020-02-06 02:14:00,9634.0,9649.0,9634.0,9648.96,131.357776
2020-02-06 02:15:00,9648.97,9650.29,9643.29,9650.26,176.161399
2020-02-06 02:16:00,9650.26,9661.6,9649.42,9661.39,131.052083
2020-02-06 02:17:00,9661.38,9662.19,9645.0,9645.82,191.34814
2020-02-06 02:18:00,9645.18,9661.31,9640.03,9661.18,169.300253
2020-02-06 02:19:00,9661.19,9670.1,9658.34,9670.0,123.492919
2020-02-06 02:20:00,9670.1,9678.17,9662.83,9672.44,176.767463
2020-02-06 02:21:00,9672.54,9690.0,9672.54,9685.25,347.690593
2020-02-06 02:22:00,9685.39,9714.25,9683.12,9703.56,576.785822
2020-02-06 02:23:00,9703.56,9744.45,9703.51,9734.56,313.202115
2020-02-06 02:24:00,9734.56,9742.37,9708.0,9708.9,249.531965
2020-02-06 02:25:00,9710.92,9715.1,9644.16,9693.82,480.126044
2020-02-06 02:26:00,9693.95,9695.09,9647.0,9668.62,193.81892
2020-02-06 02:27:00,9668.64,9680.0,9651.0,9665.23,183.865639
2020-02-06 02:28:00,9663.39,9669.89,9642.0,9653.03,189.975296
2020-02-06 02:29:00,9650.18,9657.01,9583.86,9624.8,380.797232
2020-02-06 02:30:00,9624.8,9649.0,9624.77,9648.79,129.296569
2020-02-06 02:31:00,9648.87,9676.0,9644.18,9672.22,380.746971
2020-02-06 02:32:00,9672.22,9679.94,9654.54,9667.72,105.390693
2020-02-06 02:33:00,9667.93,9674.09,9660.61,9665.99,65.805194
2020-02-06 02:34:00,9665.99,9667.89,9649.68,9664.0,103.970015
2020-02-06 02:35:00,9663.86,9666.3,9656.69,9665.03,65.499647
2020-02-06 02:36:00,9664.91,9669.52,9657.0,9667.5,83.772096
